BLZ;eigene BLZ;Bezeichnung;PLZ;ORT;Kurzbezeichnung;PAN;BIC;Prüfziffer;lfd Nr;Änderungskennzeichen;Löschungsankündigung;Nachfolgeblz;IBAN
25190001;2;Hannoversche Volksbank;30916;Isernhagen;Hannoversche Volksbank;92001;;28;053033;U;0;00000000;000000
25190001;2;Hannoversche Volksbank;30900;Wedemark;Hannoversche Volksbank;92001;;28;053035;U;0;00000000;000000
25190001;2;Volksbank Celle Ndl. Hannoversche Volksbank;29201;Celle;Volksbank Celle;92001;;28;053036;U;0;00000000;000000
25190001;2;Hannoversche Volksbank;31291;Burgdorf;Hannoversche Volksbank;92001;;28;053037;U;0;00000000;000000
25190001;2;Hannoversche Volksbank;29690;Lindwedel;Hannoversche VB;92001;;28;053166;U;0;00000000;000000
25190001;2;Hannoversche Volksbank;31515;Wunstorf;Hannoversche VB;92001;;28;053167;U;0;00000000;000000
25190001;2;Hannoversche Volksbank (Gf P2);30159;Hannover;Hannoversche Volksbank;82001;;28;053756;U;0;00000000;000000
25190088;1;Hannoversche Volksbank GS nur für GAA;29690;Lindwedel;HanVB - GS nur für GAA;;VOHADE2HXXX;28;056595;U;0;00000000;000100
25193331;1;Volksbank;30982;Pattensen;Volksbank;92152;GENODEF1PAT;28;022714;U;0;00000000;000000
25193331;2;Volksbank (Gf P2);30982;Pattensen;Volksbank;82152;;28;053757;U;0;00000000;000000
25250001;1;Kreissparkasse Peine;31204;Peine;Kr Spk Peine;52507;NOLADE21PEI;00;008145;U;0;00000000;000000
25250001;2;Kreissparkasse Peine;31241;Ilsede;Kr Spk Peine;52507;;00;008856;U;0;00000000;000000
25250001;2;Kreissparkasse Peine;31234;Edemissen;Kr Spk Peine;52507;;00;008908;U;0;00000000;000000
25250001;2;Kreissparkasse Peine;31249;Hohenhameln;Kr Spk Peine;52507;;00;009008;U;0;00000000;000000
25250001;2;Kreissparkasse Peine;38268;Lengede;Kr Spk Peine;52507;;00;009496;U;0;00000000;000000
25250001;2;Kreissparkasse Peine;38176;Wendeburg;Kr Spk Peine;52507;;00;031164;U;0;00000000;000000
25260010;1;Volksbank Peine;31224;Peine;Volksbank Peine;62006;GENODEF1PEV;28;028792;U;0;00000000;000000
25260010;2;Volksbank Peine;31241;Ilsede;Volksbank Peine;62006;;28;021393;U;0;00000000;000000
25260010;2;Volksbank Peine;38268;Lengede;Volksbank Peine;62006;;28;022016;U;0;00000000;000000
25260010;2;Volksbank Peine;31275;Lehrte;Volksbank Peine;62006;;28;028061;U;0;00000000;000000
25260010;2;Volksbank Peine;31234;Edemissen;Volksbank Peine;62006;;28;028251;U;0;00000000;000000
25260010;2;Volksbank Peine (Gf P2);31224;Peine;Volksbank Peine;72006;;28;053758;U;0;00000000;000000
25410111;1;SEB;31785;Hameln;SEB Hameln;25838;ESSEDE5F254;13;005651;U;0;00000000;005600
25410200;1;BHW Bausparkasse;31763;Hameln;BHW Bauspk Hameln;;BHWBDE2HXXX;09;043963;U;0;00000000;000000
25440047;1;Commerzbank;31752;Hameln;Commerzbank Hameln;24253;COBADEFFXXX;13;006169;U;0;00000000;000503
25450001;1;Stadtsparkasse Hameln -alt-;31784;Hameln;St Spk Hameln -alt-;52522;NOLADE21HMS;00;009962;U;0;00000000;000000
25450110;1;Sparkasse Hameln-Weserbergland;31763;Hameln;Spk Hameln-Weserbergland;52508;NOLADE21SWB;00;009206;U;0;00000000;000000
25451345;1;Stadtsparkasse Bad Pyrmont;31797;Bad Pyrmont;St Spk Bad Pyrmont;52510;NOLADE21PMT;00;011235;U;0;00000000;000000
25462160;1;Volksbank Hameln-Stadthagen;31763;Hameln;VB Hameln-Stadthagen;62107;GENODEF1HMP;28;029693;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31812;Bad Pyrmont;VB Hameln-Stadthagen;62107;;28;021571;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;37616;Bodenwerder;VB Hameln-Stadthagen;62107;;28;021659;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31840;Hessisch Oldendorf;VB Hameln-Stadthagen;62107;;28;028096;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31860;Emmerthal;VB Hameln-Stadthagen;62107;;28;029177;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;37647;Vahlbruch;VB Hameln-Stadthagen;62107;;28;029715;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;32676;Lügde;VB Hameln-Stadthagen;62107;;28;041501;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31552;Apelern;VB Hameln-Stadthagen;62107;;28;052413;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31867;Lauenau;VB Hameln-Stadthagen;62107;;28;052414;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31714;Lauenhagen;VB Hameln-Stadthagen;62107;;28;052415;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31715;Meerbeck;VB Hameln-Stadthagen;62107;;28;052416;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31547;Rehburg-Loccum;VB Hameln-Stadthagen;62107;;28;052417;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31712;Niedernwöhren;VB Hameln-Stadthagen;62107;;28;052418;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31688;Nienstädt;VB Hameln-Stadthagen;62107;;28;052419;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;32469;Petershagen;VB Hameln-Stadthagen;62107;;28;052420;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31718;Pollhagen;VB Hameln-Stadthagen;62107;;28;052421;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31552;Rodenberg;VB Hameln-Stadthagen;62107;;28;052422;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31553;Sachsenhagen;VB Hameln-Stadthagen;62107;;28;052423;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31719;Wiedensahl;VB Hameln-Stadthagen;62107;;28;052424;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen;31646;Stadthagen;VB Hameln-Stadthagen;62107;;28;052425;U;0;00000000;000000
25462160;2;Volksbank Hameln-Stadthagen (Gf P2);31763;Hameln;VB Hameln-Stadthagen;72107;;28;053759;U;0;00000000;000000
25462680;1;Volksbank im Wesertal;31863;Coppenbrügge;VB im Wesertal Coppenbrügge;62143;GENODEF1COP;28;025928;U;0;00000000;000000
25462680;2;Volksbank im Wesertal;31789;Hameln;VB im Wesertal Coppenbrügge;62143;;28;026070;U;0;00000000;000000
25462680;2;Volksbank im Wesertal;31020;Salzhemmendorf;VB im Wesertal Coppenbrügge;62143;;28;028431;U;0;00000000;000000
25462680;2;Volksbank im Wesertal (Gf P2);31861;Coppenbrügge;VB im Wesertal Coppenbrügge;72143;;28;053760;U;0;00000000;000000
25470024;1;Deutsche Bank Privat und Geschäftskunden;31785;Hameln;Deutsche Bank PGK Hameln;21675;DEUTDEDB254;63;049866;U;0;00000000;002002
25470024;2;Deutsche Bank Privat und Geschäftskunden;31793;Bad Pyrmont;Deutsche Bank PGK Bad Pyrmo;21675;DEUTDEDB255;63;049865;U;0;00000000;002002
25470073;1;Deutsche Bank;31785;Hameln;Deutsche Bank Hameln;27675;DEUTDE2H254;63;005788;U;0;00000000;002002
25471024;1;Deutsche Bank Privat und Geschäftskunden;31737;Rinteln;Deutsche Bank PGK Rinteln;21059;DEUTDEDB264;63;049867;U;0;00000000;002002
25471073;1;Deutsche Bank;31737;Rinteln;Deutsche Bank Rinteln;27059;DEUTDE2H264;63;006918;U;0;00000000;002002
25480021;1;Commerzbank vormals Dresdner Bank;31752;Hameln;Commerzbank Hameln;28254;DRESDEFF254;76;005595;U;0;00000000;000503
25491273;1;Volksbank Aerzen -alt-;31850;Aerzen;Volksbank Aerzen -alt-;92085;GENODED1AEZ;28;021498;U;1;00000000;000000
25491273;2;Volksbank Aerzen;31840;Hessisch Oldendorf;Volksbank Aerzen;92085;;28;026125;U;0;00000000;000000
25491273;2;Volksbank Aerzen;31787;Hameln;Volksbank Aerzen;92085;;28;044082;U;0;00000000;000000
25491273;2;Volksbank Aerzen (Gf P2);31850;Aerzen;Volksbank Aerzen;82085;;28;053761;U;0;00000000;000000
25491744;1;Volksbank Bad Münder;31848;Bad Münder am Deister;Volksbank Bad Münder;92120;GENODED1BMU;28;021569;U;0;00000000;000000
25491744;2;Volksbank Bad Münder (Gf P2);31848;Bad Münder am Deister;Volksbank Bad Münder;82120;;28;053762;U;0;00000000;000000
25541426;1;Commerzbank;31667;Bückeburg;Commerzbank Bückeburg;24251;COBADEFFXXX;13;005029;U;0;00000000;000503
25551480;1;Sparkasse Schaumburg;31726;Rinteln;Sparkasse Schaumburg;52515;NOLADE21SHG;00;010832;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31553;Sachsenhagen;Sparkasse Schaumburg;52515;;00;007870;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31552;Rodenberg;Sparkasse Schaumburg;52515;;00;007978;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31675;Bückeburg;Sparkasse Schaumburg;52515;;00;007981;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31749;Auetal;Sparkasse Schaumburg;52515;;00;008006;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31867;Lauenau;Sparkasse Schaumburg;52515;;00;009505;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31691;Helpsen;Sparkasse Schaumburg;52515;;00;009546;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31558;Hagenburg;Sparkasse Schaumburg;52515;;00;009609;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31715;Meerbeck;Sparkasse Schaumburg;52515;;00;009653;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31688;Nienstädt;Sparkasse Schaumburg;52515;;00;009667;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31655;Stadthagen;Sparkasse Schaumburg;52515;;00;009673;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31698;Lindhorst;Sparkasse Schaumburg;52515;;00;009675;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31683;Obernkirchen;Sparkasse Schaumburg;52515;;00;009969;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31707;Bad Eilsen;Sparkasse Schaumburg;52515;;00;010815;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31542;Bad Nenndorf;Sparkasse Schaumburg;52515;;00;010912;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31552;Apelern;Sparkasse Schaumburg;52515;;00;012062;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31559;Haste;Sparkasse Schaumburg;52515;;00;044133;U;0;00000000;000000
25551480;2;Sparkasse Schaumburg;31699;Beckedorf;Sparkasse Schaumburg;52515;;00;044609;U;0;00000000;000000
25591413;1;Volksbank in Schaumburg;31737;Rinteln;Volksbank in Schaumburg;92096;GENODEF1BCK;28;021709;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;31707;Bad Eilsen;Volksbank in Schaumburg;92096;;28;021434;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;32457;Porta Westfalica;Volksbank in Schaumburg;92096;;28;022213;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;31675;Bückeburg;Volksbank in Schaumburg;92096;;28;022493;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;32699;Extertal;Volksbank in Schaumburg;92096;;28;039323;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;31749;Auetal;Volksbank in Schaumburg;92096;;28;052091;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;31688;Nienstädt;Volksbank in Schaumburg;92096;;28;052092;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;31691;Helpsen;Volksbank in Schaumburg;92096;;28;052747;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;31698;Lindhorst;Volksbank in Schaumburg;92096;;28;052748;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;31699;Beckedorf;Volksbank in Schaumburg;92096;;28;052749;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;31542;Bad Nenndorf;Volksbank in Schaumburg;92096;;28;052750;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg;31683;Obernkirchen;Volksbank in Schaumburg;92096;;28;052751;U;0;00000000;000000
25591413;2;Volksbank in Schaumburg (Gf P2);31737;Rinteln;Volksbank in Schaumburg;82096;;28;053763;U;0;00000000;000000
25621327;1;Oldenburgische Landesbank AG;49344;Diepholz;Oldb Landesbank Diepholz;25430;OLBODEH2XXX;61;010277;U;0;00000000;003900
25621327;2;Oldenburgische Landesbank AG;49403;Barnstorf;Oldb Landesbank Barnstorf;25430;;61;011279;U;0;00000000;003900
25621327;2;Oldenburgische Landesbank AG;49414;Wagenfeld;Oldb Landesbank Wagenfeld;25430;;61;032838;U;0;00000000;003900
25641302;1;Commerzbank;49356;Diepholz;Commerzbank Diepholz;24242;COBADEFFXXX;13;005092;U;0;00000000;000503
25650106;1;Sparkasse Nienburg;31567;Nienburg (Weser);Sparkasse Nienburg;52517;NOLADE21NIB;00;009157;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31627;Rohrsen;Sparkasse Nienburg;52517;;00;007968;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31613;Wietzen;Sparkasse Nienburg;52517;;00;008169;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;27324;Eystrup;Sparkasse Nienburg;52517;;00;008943;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;27318;Hoya;Sparkasse Nienburg;52517;;00;008996;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31634;Steimbke;Sparkasse Nienburg;52517;;00;009366;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31618;Liebenau;Sparkasse Nienburg;52517;;00;009489;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31608;Marklohe;Sparkasse Nienburg;52517;;00;009497;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;27333;Bücken;Sparkasse Nienburg;52517;;00;010987;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31637;Rodewald;Sparkasse Nienburg;52517;;00;039781;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31632;Husum;Sparkasse Nienburg;52517;;00;049141;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31592;Stolzenau;Spk Nienburg;52517;;00;052761;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31628;Landesbergen;Spk Nienburg;52517;;00;052762;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31547;Rehburg-Loccum;Spk Nienburg;52517;;00;052765;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31595;Steyerberg;Spk Nienburg;52517;;00;052766;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31600;Uchte;Spk Nienburg;52517;;00;052768;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31603;Diepenau;Spk Nienburg;52517;;00;052769;U;0;00000000;000000
25650106;2;Sparkasse Nienburg;31606;Warmsen;Spk Nienburg;52517;;00;052770;U;0;00000000;000000
25651325;1;Kreissparkasse Grafschaft Diepholz;49343;Diepholz;Kr Spk Diepholz;52518;BRLADE21DHZ;00;009061;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;27254;Siedenburg;Kr Spk Diepholz;52518;;00;007809;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;27252;Schwaförden;Kr Spk Diepholz;52518;;00;007831;D;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;49453;Rehden;Kr Spk Diepholz;52518;;00;008007;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;49414;Wagenfeld;Kr Spk Diepholz;52518;;00;008215;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;27259;Varrel;Kr Spk Diepholz;52518;;00;008335;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;27248;Ehrenburg;Kr Spk Diepholz;52518;;00;008890;D;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;49406;Eydelstedt;Kr Spk Diepholz;52518;;00;008941;D;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;49457;Drebber;Kr Spk Diepholz;52518;;00;009094;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;27245;Kirchdorf;Kr Spk Diepholz;52518;;00;009134;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;27251;Neuenkirchen;Kr Spk Diepholz;52518;;00;009182;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;27225;Sulingen;Kr Spk Diepholz;52518;;00;009344;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;27257;Sudwalde;Kr Spk Diepholz;52518;;00;009349;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;49448;Lemförde;Kr Spk Diepholz;52518;;00;009498;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;49402;Barnstorf;Kr Spk Diepholz;52518;;00;011002;U;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;49406;Drentwede;Kr Spk Diepholz;52518;;00;031080;D;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;49459;Lembruch;Kr Spk Diepholz;52518;;00;031126;D;0;00000000;000000
25651325;2;Kreissparkasse Grafschaft Diepholz;49453;Barver;Kr Spk Diepholz;52518;;00;032181;D;0;00000000;000000
25662540;1;Volksbank;31593;Steyerberg;Volksbank Steyerberg;62131;GENODEF1STY;28;029639;U;0;00000000;000000
25662540;2;Volksbank Steyerberg;31600;Uchte;Volksbank Steyerberg;62131;;28;022551;U;0;00000000;000000
25662540;2;Volksbank Steyerberg;31606;Warmsen;Volksbank Steyerberg;62131;;28;026397;U;0;00000000;000000
25662540;2;Volksbank Steyerberg;31628;Landesbergen;Volksbank Steyerberg;62131;;28;028412;U;0;00000000;000000
25662540;2;Volksbank Steyerberg;31603;Diepenau;Volksbank Steyerberg;62131;;28;028433;U;0;00000000;000000
25662540;2;Volksbank Steyerberg;31633;Leese;Volksbank Steyerberg;62131;;28;028435;U;0;00000000;000000
25662540;2;Volksbank Steyerberg;31618;Liebenau;Volksbank Steyerberg;62131;;28;028453;U;0;00000000;000000
25662540;2;Volksbank Steyerberg;31547;Rehburg-Loccum;Volksbank Steyerberg;62131;;28;028462;U;0;00000000;000000
25662540;2;Volksbank Steyerberg;31592;Stolzenau;Volksbank Steyerberg;62131;;28;029646;U;0;00000000;000000
25662540;2;Volksbank (Gf P2);31593;Steyerberg;Volksbank Steyerberg;72131;;28;053764;U;0;00000000;000000
25662540;2;Volksbank Steyerberg;31604;Raddestorf;Volksbank Steyerberg;62131;;28;054919;U;0;00000000;000000
25663584;1;Volksbank Aller-Weser;27318;Hoya;Volksbank Aller-Weser;62172;GENODEF1HOY;28;022139;U;0;00000000;000000
25663584;2;Volksbank Aller-Weser;27330;Asendorf;Volksbank Aller-Weser;62172;;28;025814;U;0;00000000;000000
25663584;2;Volksbank Aller-Weser;27333;Bücken;Volksbank Aller-Weser;62172;;28;025919;U;0;00000000;000000
25663584;2;Volksbank Aller-Weser;27313;Dörverden;Volksbank Aller-Weser;62172;;28;025950;U;0;00000000;000000
25663584;2;Volksbank Aller-Weser;27324;Eystrup;Volksbank Aller-Weser;62172;;28;026005;U;0;00000000;000000
25663584;2;Volksbank Aller-Weser;31608;Marklohe;Volksbank Aller-Weser;62172;;28;028445;U;0;00000000;000000
25663584;2;Volksbank Aller-Weser;31613;Wietzen;Volksbank Aller-Weser;62172;;28;029803;U;0;00000000;000000
25663584;2;Volksbank Aller-Weser;27318;Hilgermissen;Volksbank Aller-Weser;62172;;28;043142;U;0;00000000;000000
25663584;2;Volksbank Aller-Weser (Gf P2);27318;Hoya;Volksbank Aller-Weser;72172;;28;053765;U;0;00000000;000000
25690009;1;Volksbank Nienburg;31568;Nienburg (Weser);Volksbank Nienburg;92006;GENODEF1NIN;28;021913;U;0;00000000;000000
25690009;2;Volksbank Wunstorf Zw d VB Nienburg;31515;Wunstorf;Volksbank Nienburg;92006;;28;022501;U;0;00000000;000000
25690009;2;Volksbank Rehburg Zw d VB Nienburg;31547;Rehburg-Loccum;Volksbank Nienburg;92006;;28;022767;U;0;00000000;000000
25690009;2;Volksbank Heemsen Zw d VB Nienburg;31622;Heemsen;Volksbank Nienburg;92006;;28;026027;D;0;00000000;000000
25690009;2;Volksbank Haßbergen Zw d VB Nienburg;31626;Haßbergen;Volksbank Nienburg;92006;;28;026103;U;0;00000000;000000
25690009;2;Volksbank Husum Zw d VB Nienburg;31632;Husum;Volksbank Nienburg;92006;;28;026178;U;0;00000000;000000
25690009;2;Volksbank Rodewald Zw d VB Nienburg;31637;Rodewald;Volksbank Nienburg;92006;;28;028595;U;0;00000000;000000
25690009;2;Volksbank Steimbke Zw d VB Nienburg;31634;Steimbke;Volksbank Nienburg;92006;;28;043185;U;0;00000000;000000
25690009;2;Volksbank Nienburg (Gf P2);31568;Nienburg (Weser);Volksbank Nienburg;82006;;28;053766;U;0;00000000;000000
25691633;1;Volksbank Sulingen;27223;Sulingen;Volksbank Sulingen;92114;GENODEF1SUL;28;022516;U;0;00000000;000000
25691633;2;Volksbank Sulingen Zw Kirchdorf;27245;Kirchdorf;Volksbank Sulingen;92114;;28;022203;U;0;00000000;000000
25691633;2;Volksbank Sulingen;27327;Martfeld;Volksbank Sulingen;92114;;28;028694;U;0;00000000;000000
25691633;2;Volksbank Sulingen;27327;Schwarme;Volksbank Sulingen;92114;;28;028916;U;0;00000000;000000
25691633;2;Volksbank Sulingen;27305;Bruchhausen-Vilsen;Volksbank Sulingen;92114;;28;029087;U;0;00000000;000000
25691633;2;Volksbank Sulingen;49419;Wagenfeld;Volksbank Sulingen;92114;;28;029653;U;0;00000000;000000
25691633;2;Volksbank Sulingen;27259;Varrel;Volksbank Sulingen;92114;;28;029718;U;0;00000000;000000
25691633;2;Volksbank Sulingen;27249;Mellinghausen;Volksbank Sulingen;92114;;28;051871;U;0;00000000;000000
25691633;2;Volksbank Sulingen;27246;Borstel;Volksbank Sulingen;92114;;28;051872;U;0;00000000;000000
25691633;2;Volksbank Sulingen;31621;Pennigsehl;Volksbank Sulingen;92114;;28;051873;U;0;00000000;000000
25691633;2;Volksbank Sulingen;27252;Schwaförden;Volksbank Sulingen;92114;;28;051874;U;0;00000000;000000
25691633;2;Volksbank Sulingen;27254;Siedenburg;Volksbank Sulingen;92114;;28;051875;U;0;00000000;000000
25691633;2;Volksbank Sulingen;27257;Sudwalde;Volksbank Sulingen;92114;;28;051876;U;0;00000000;000000
25691633;2;Volksbank Sulingen (Gf P2);27223;Sulingen;Volksbank Sulingen;82114;;28;053767;U;0;00000000;000000
25740061;1;Commerzbank;29201;Celle;Commerzbank Celle;24252;COBADEFFXXX;13;005099;U;0;00000000;000503
25750001;1;Sparkasse Celle;29201;Celle;Sparkasse Celle;52521;NOLADE21CEL;00;011236;U;0;00000000;000000
25750001;2;Sparkasse Celle;29308;Winsen (Aller);Sparkasse Winsen Aller;52521;;00;007945;U;0;00000000;000000
25750001;2;Sparkasse Celle;29323;Wietze;Sparkasse Wietze;52521;;00;008170;U;0;00000000;000000
25750001;2;Sparkasse Celle;29342;Wienhausen;Sparkasse Wienhausen;52521;;00;008175;U;0;00000000;000000
25750001;2;Sparkasse Celle;29339;Wathlingen;Sparkasse Wathlingen;52521;;00;008197;U;0;00000000;000000
25750001;2;Sparkasse Celle;29345;Unterlüß;Sparkasse Unterlüß;52521;;00;008345;U;0;00000000;000000
25750001;2;Sparkasse Celle;29348;Eschede;Sparkasse Eschede;52521;;00;008926;U;0;00000000;000000
25750001;2;Sparkasse Celle;29320;Hermannsburg;Sparkasse Hermannsburg;52521;;00;008980;U;0;00000000;000000
25750001;2;Sparkasse Celle;29328;Faßberg;Sparkasse Faßberg;52521;;00;009083;U;0;00000000;000000
25750001;2;Sparkasse Celle;29336;Nienhagen;Sparkasse Nienhagen Celle;52521;;00;009156;U;0;00000000;000000
25750001;2;Sparkasse Celle;29313;Hambühren;Sparkasse Hambühren;52521;;00;009207;U;0;00000000;000000
25750001;2;Sparkasse Celle;29331;Lachendorf;Sparkasse Lachendorf;52521;;00;009406;U;0;00000000;000000
